Genus,Species,Abundance,ID,Date,Transect,Site
Montipora,Montipora crassituberculata,9,270,2/3/2005,1,South and Palfrey
Montipora,Montipora monasteriata,3,270,2/3/2005,1,South and Palfrey
Montipora,Montipora grisea,2,270,2/3/2005,1,South and Palfrey
Pocillopora,Pocillopora damicornis,24,270,2/3/2005,1,South and Palfrey
Pocillopora,Pocillopora verrucosa,3,270,2/3/2005,1,South and Palfrey
Pocillopora,Pocillopora eydouxi,1,270,2/3/2005,1,South and Palfrey
Stylophora,Stylophora pistillata,2,270,2/3/2005,1,South and Palfrey
Seriatopora,Seriatopora hystrix,2,270,2/3/2005,1,South and Palfrey
Symphyllia,Symphyllia radians,3,270,2/3/2005,1,South and Palfrey
Favites,Favites halicora,3,270,2/3/2005,1,South and Palfrey
Favites,Favites abdita,3,270,2/3/2005,1,South and Palfrey
Favites,Favites flexuosa,2,270,2/3/2005,1,South and Palfrey
Goniastrea,Goniastrea edwardsi,1,270,2/3/2005,1,South and Palfrey
Goniastrea,Goniastrea retiformis,20,270,2/3/2005,1,South and Palfrey
Goniastrea,Goniastrea aspera,3,270,2/3/2005,1,South and Palfrey
Goniastrea,Goniastrea pectinata,1,270,2/3/2005,1,South and Palfrey
Platygyra,Platygyra sinensis,3,270,2/3/2005,1,South and Palfrey
Platygyra,Platygyra daedalea,3,270,2/3/2005,1,South and Palfrey
Platygyra,Platygyra lamellina,1,270,2/3/2005,1,South and Palfrey
Leptoria,Leptoria phrygia,5,270,2/3/2005,1,South and Palfrey
Cyphastrea,Cyphastrea microphthalma,2,270,2/3/2005,1,South and Palfrey
Pavona,Pavona venosa,5,270,2/3/2005,1,South and Palfrey
Lobophyllia,Lobophyllia hemprichii,1,270,2/3/2005,1,South and Palfrey
Goniastrea,Goniastrea favulus,1,270,2/3/2005,1,South and Palfrey
Porites,Porites massive,17,270,2/3/2005,1,South and Palfrey
Acropora,Acropora gemmifera,1,278,2/3/2005,2,South and Palfrey
Acropora,Acropora fat dig,9,278,2/3/2005,2,South and Palfrey
Acropora,Acropora monticulosa,1,278,2/3/2005,2,South and Palfrey
Acropora,Acropora nasuta,7,278,2/3/2005,2,South and Palfrey
Acropora,Acropora valida,1,278,2/3/2005,2,South and Palfrey
Acropora,Acropora muricata,1,278,2/3/2005,2,South and Palfrey
Acropora,Acropora intermedia,5,278,2/3/2005,2,South and Palfrey
Acropora,Acropora yongei,3,278,2/3/2005,2,South and Palfrey
Acropora,Acropora millepora,2,278,2/3/2005,2,South and Palfrey
Acropora,Acropora spathulata,3,278,2/3/2005,2,South and Palfrey
Acropora,Acropora hyacinthus,20,278,2/3/2005,2,South and Palfrey
Acropora,Acropora cytherea,1,278,2/3/2005,2,South and Palfrey
Acropora,Acropora loripes,9,278,2/3/2005,2,South and Palfrey
Acropora,Acropora palifera,2,278,2/3/2005,2,South and Palfrey
Acropora,Acropora cuneata,14,278,2/3/2005,2,South and Palfrey
Acropora,Acropora florida,1,278,2/3/2005,2,South and Palfrey
Acropora,Acropora polystoma,1,278,2/3/2005,2,South and Palfrey
Montipora,Montipora monasteriata,2,278,2/3/2005,2,South and Palfrey
Montipora,Montipora caliculata,2,278,2/3/2005,2,South and Palfrey
Montipora,Montipora danae,1,278,2/3/2005,2,South and Palfrey
Pocillopora,Pocillopora damicornis,26,278,2/3/2005,2,South and Palfrey
Stylophora,Stylophora pistillata,2,278,2/3/2005,2,South and Palfrey
Galaxea,Galaxea fascicularis,3,278,2/3/2005,2,South and Palfrey
Hydnophora,Hydnophora exesa,1,278,2/3/2005,2,South and Palfrey
Hydnophora,Hydnophora microconos,2,278,2/3/2005,2,South and Palfrey
Coscinaraea,Coscinaraea columna,1,278,2/3/2005,2,South and Palfrey
Symphyllia,Symphyllia radians,2,278,2/3/2005,2,South and Palfrey
Symphyllia,Symphyllia recta,1,278,2/3/2005,2,South and Palfrey
Favia,Favia pallida,1,278,2/3/2005,2,South and Palfrey
Favia,Favia favus,2,278,2/3/2005,2,South and Palfrey
Favites,Favites halicora,2,278,2/3/2005,2,South and Palfrey
Favites,Favites abdita,2,278,2/3/2005,2,South and Palfrey
Favites,Favites flexuosa,2,278,2/3/2005,2,South and Palfrey
Goniastrea,Goniastrea retiformis,8,278,2/3/2005,2,South and Palfrey
Goniastrea,Goniastrea aspera,7,278,2/3/2005,2,South and Palfrey
Platygyra,Platygyra daedalea,6,278,2/3/2005,2,South and Palfrey
Platygyra,Platygyra lamellina,1,278,2/3/2005,2,South and Palfrey
Leptoria,Leptoria phrygia,1,278,2/3/2005,2,South and Palfrey
Montastrea,Montastrea curta,1,278,2/3/2005,2,South and Palfrey
Leptastrea,Leptastrea purpurea,1,278,2/3/2005,2,South and Palfrey
Cyphastrea,Cyphastrea serailia,1,278,2/3/2005,2,South and Palfrey
Cyphastrea,Cyphastrea microphthalma,2,278,2/3/2005,2,South and Palfrey
Goniastrea,Goniastrea favulus,1,278,2/3/2005,2,South and Palfrey
Pavona,Pavona varians,1,278,2/3/2005,2,South and Palfrey
Pavona,Pavona venosa,1,278,2/3/2005,2,South and Palfrey
Merulina,Merulina ampliata,1,278,2/3/2005,2,South and Palfrey
Porites,Porites massive,31,278,2/3/2005,2,South and Palfrey
Acropora,Acropora humilis,1,281,2/4/2005,1,South and Palfrey
Acropora,Acropora gemmifera,7,281,2/4/2005,1,South and Palfrey
Acropora,Acropora fat dig,9,281,2/4/2005,1,South and Palfrey
Acropora,Acropora digitifera,2,281,2/4/2005,1,South and Palfrey
Acropora,Acropora nasuta,10,281,2/4/2005,1,South and Palfrey
Acropora,Acropora valida,23,281,2/4/2005,1,South and Palfrey
Acropora,Acropora secale,1,281,2/4/2005,1,South and Palfrey
Acropora,Acropora lutkeni,3,281,2/4/2005,1,South and Palfrey
Acropora,Acropora intermedia,5,281,2/4/2005,1,South and Palfrey
Acropora,Acropora yongei,2,281,2/4/2005,1,South and Palfrey
Acropora,Acropora spathulata,6,281,2/4/2005,1,South and Palfrey
Acropora,Acropora sarmentosa,1,281,2/4/2005,1,South and Palfrey
Acropora,Acropora hyacinthus,12,281,2/4/2005,1,South and Palfrey
Acropora,Acropora palifera,3,281,2/4/2005,1,South and Palfrey
Acropora,Acropora cuneata,27,281,2/4/2005,1,South and Palfrey
Acropora,Acropora florida,2,281,2/4/2005,1,South and Palfrey
Astreopora,Astreopora myriophthalma,1,281,2/4/2005,1,South and Palfrey
Montastrea,Montipora crassituberculata,4,281,2/4/2005,1,South and Palfrey
Montipora,Montipora monasteriata,6,281,2/4/2005,1,South and Palfrey
Montipora,Montipora grisea,5,281,2/4/2005,1,South and Palfrey
Montipora,Montipora caliculata,1,281,2/4/2005,1,South and Palfrey
Coeloseris,Coeloseris mayeri,1,281,2/4/2005,1,South and Palfrey
Pocillopora,Pocillopora damicornis,24,281,2/4/2005,1,South and Palfrey
Pocillopora,Pocillopora verrucosa,3,281,2/4/2005,1,South and Palfrey
Pocillopora,Pocillopora eydouxi,1,281,2/4/2005,1,South and Palfrey
Seriatopora,Seriatopora hystrix,3,281,2/4/2005,1,South and Palfrey
Galaxea,Galaxea fascicularis,1,281,2/4/2005,1,South and Palfrey
Coscinaraea,Coscinaraea exesa,1,281,2/4/2005,1,South and Palfrey
Hydnophora,Hydnophora microconos,1,281,2/4/2005,1,South and Palfrey
Coscinaraea,Coscinaraea columna,1,281,2/4/2005,1,South and Palfrey
Symphyllia,Symphyllia radians,2,281,2/4/2005,1,South and Palfrey
Symphyllia,Symphyllia agaricia,1,281,2/4/2005,1,South and Palfrey
Symphyllia,Symphyllia recta,1,281,2/4/2005,1,South and Palfrey
Favia,Favia pallida,1,281,2/4/2005,1,South and Palfrey
Favia,Favia favus,1,281,2/4/2005,1,South and Palfrey
Favites,Favites pentagona,1,281,2/4/2005,1,South and Palfrey
Favites,Favites halicora,10,281,2/4/2005,1,South and Palfrey
Favites,Favites abdita,5,281,2/4/2005,1,South and Palfrey
Favites,Favites flexuosa,5,281,2/4/2005,1,South and Palfrey
Goniastrea,Goniastrea retiformis,18,281,2/4/2005,1,South and Palfrey
Goniastrea,Goniastrea aspera,2,281,2/4/2005,1,South and Palfrey
Goniastrea,Goniastrea pectinata,1,281,2/4/2005,1,South and Palfrey
Platygyra,Platygyra pini,1,281,2/4/2005,1,South and Palfrey
Platygyra,Platygyra sinensis,1,281,2/4/2005,1,South and Palfrey
Platygyra,Platygyra daedalea,2,281,2/4/2005,1,South and Palfrey
Leptoria,Leptoria phrygia,2,281,2/4/2005,1,South and Palfrey
Leptastrea,Leptastrea purpurea,1,281,2/4/2005,1,South and Palfrey
Cyphastrea,Cyphastrea serailia,1,281,2/4/2005,1,South and Palfrey
Pavona,Pavona venosa,1,281,2/4/2005,1,South and Palfrey
Goniastrea,Goniastrea favulus,1,281,2/4/2005,1,South and Palfrey
Acanthastrea,Acanthastrea echinata,1,281,2/4/2005,1,South and Palfrey
Porites,Porites massive,22,281,2/4/2005,1,South and Palfrey
Hydnophora,Hydnophora exesa,2,282,2/4/2005,2,South and Palfrey
Hydnophora,Hydnophora microconos,1,282,2/4/2005,2,South and Palfrey
Psammocora,Psammocora digitata,1,282,2/4/2005,2,South and Palfrey
Symphyllia,Symphyllia radians,2,282,2/4/2005,2,South and Palfrey
Favia,Favia matthaii,1,282,2/4/2005,2,South and Palfrey
Favia,Favia pallida,3,282,2/4/2005,2,South and Palfrey
Favites,Favites pentagona,2,282,2/4/2005,2,South and Palfrey
Favites,Favites halicora,9,282,2/4/2005,2,South and Palfrey
Favites,Favites abdita,6,282,2/4/2005,2,South and Palfrey
Favites,Favites flexuosa,4,282,2/4/2005,2,South and Palfrey
Goniastrea,Goniastrea retiformis,11,282,2/4/2005,2,South and Palfrey
Goniastrea,Goniastrea aspera,1,282,2/4/2005,2,South and Palfrey
Platygyra,Platygyra pini,3,282,2/4/2005,2,South and Palfrey
Platygyra,Platygyra sinensis,1,282,2/4/2005,2,South and Palfrey
Platygyra,Platygyra daedalea,1,282,2/4/2005,2,South and Palfrey
Platygyra,Platygyra lamellina,1,282,2/4/2005,2,South and Palfrey
Leptoria,Leptoria phrygia,2,282,2/4/2005,2,South and Palfrey
Montastrea,Montastrea curta,1,282,2/4/2005,2,South and Palfrey
Montastrea,Montastrea annuligera,2,282,2/4/2005,2,South and Palfrey
Cyphastrea,Cyphastrea serailia,1,282,2/4/2005,2,South and Palfrey
Echinopora,Echinopora gemmacea,3,282,2/4/2005,2,South and Palfrey
Cyphastrea,Cyphastrea chalcidicum,1,282,2/4/2005,2,South and Palfrey
Acanthastrea,Acanthastrea echinata,1,282,2/4/2005,2,South and Palfrey
Goniastrea,Goniastrea favulus,1,282,2/4/2005,2,South and Palfrey
Porites,Porites massive,27,282,2/4/2005,2,South and Palfrey
Acropora,Acropora humilis,5,282,2/4/2005,2,South and Palfrey
Acropora,Acropora gemmifera,5,282,2/4/2005,2,South and Palfrey
Acropora,Acropora fat dig,18,282,2/4/2005,2,South and Palfrey
Acropora,Acropora monticulosa,3,282,2/4/2005,2,South and Palfrey
Acropora,Acropora digitifera,1,282,2/4/2005,2,South and Palfrey
Acropora,Acropora nasuta,12,282,2/4/2005,2,South and Palfrey
Acropora,Acropora valida,17,282,2/4/2005,2,South and Palfrey
Acropora,Acropora secale,1,282,2/4/2005,2,South and Palfrey
Acropora,Acropora lutkeni,1,282,2/4/2005,2,South and Palfrey
Acropora,Acropora muricata,3,282,2/4/2005,2,South and Palfrey
Acropora,Acropora intermedia,7,282,2/4/2005,2,South and Palfrey
Acropora,Acropora tenuis,1,282,2/4/2005,2,South and Palfrey
Acropora,Acropora yongei,3,282,2/4/2005,2,South and Palfrey
Acropora,Acropora millepora,4,282,2/4/2005,2,South and Palfrey
Acropora,Acropora spathulata,5,282,2/4/2005,2,South and Palfrey
Acropora,Acropora hyacinthus,17,282,2/4/2005,2,South and Palfrey
Acropora,Acropora loripes,2,282,2/4/2005,2,South and Palfrey
Acropora,Acropora palifera,1,282,2/4/2005,2,South and Palfrey
Acropora,Acropora cuneata,24,282,2/4/2005,2,South and Palfrey
Acropora,Acropora florida,1,282,2/4/2005,2,South and Palfrey
Montipora,Montipora crassituberculata,4,282,2/4/2005,2,South and Palfrey
Montipora,Montipora monasteriata,7,282,2/4/2005,2,South and Palfrey
Montipora,Montipora grisea,2,282,2/4/2005,2,South and Palfrey
Montipora,Montipora caliculata,1,282,2/4/2005,2,South and Palfrey
Pocillopora,Pocillopora damicornis,23,282,2/4/2005,2,South and Palfrey
Pocillopora,Pocillopora verrucosa,2,282,2/4/2005,2,South and Palfrey
Pocillopora,Pocillopora eydouxi,1,282,2/4/2005,2,South and Palfrey
Acropora,Acropora humilis,4,302,2/6/2005,1,South and Palfrey
Acropora,Acropora gemmifera,8,302,2/6/2005,1,South and Palfrey
Acropora,Acropora fat dig,10,302,2/6/2005,1,South and Palfrey
Acropora,Acropora digitifera,1,302,2/6/2005,1,South and Palfrey
Acropora,Acropora nasuta,7,302,2/6/2005,1,South and Palfrey
Acropora,Acropora valida,14,302,2/6/2005,1,South and Palfrey
Acropora,Acropora secale,4,302,2/6/2005,1,South and Palfrey
Acropora,Acropora muricata,2,302,2/6/2005,1,South and Palfrey
Acropora,Acropora robusta,1,302,2/6/2005,1,South and Palfrey
Acropora,Acropora intermedia,1,302,2/6/2005,1,South and Palfrey
Acropora,Acropora spathulata,5,302,2/6/2005,1,South and Palfrey
Acropora,Acropora hyacinthus,14,302,2/6/2005,1,South and Palfrey
Acropora,Acropora loripes,1,302,2/6/2005,1,South and Palfrey
Acropora,Acropora cuneata,25,302,2/6/2005,1,South and Palfrey
Acropora,Acropora florida,1,302,2/6/2005,1,South and Palfrey
Astreopora,Astreopora myriophthalma,1,302,2/6/2005,1,South and Palfrey
Montipora,Montipora crassituberculata,1,302,2/6/2005,1,South and Palfrey
Montipora,Montipora monasteriata,9,302,2/6/2005,1,South and Palfrey
Montipora,Montipora grisea,4,302,2/6/2005,1,South and Palfrey
Montipora,Montipora caliculata,5,302,2/6/2005,1,South and Palfrey
Platygyra,Platygyra verweyi,1,302,2/6/2005,1,South and Palfrey
Pocillopora,Pocillopora damicornis,14,302,2/6/2005,1,South and Palfrey
Pocillopora,Pocillopora verrucosa,3,302,2/6/2005,1,South and Palfrey
Stylophora,Stylophora pistillata,2,302,2/6/2005,1,South and Palfrey
Galaxea,Galaxea fascicularis,7,302,2/6/2005,1,South and Palfrey
Hydnophora,Hydnophora exesa,1,302,2/6/2005,1,South and Palfrey
Psammocora,Psammocora digitata,1,302,2/6/2005,1,South and Palfrey
Coscinaraea,Coscinaraea columna,1,302,2/6/2005,1,South and Palfrey
Symphyllia,Symphyllia radians,5,302,2/6/2005,1,South and Palfrey
Favia,Favia stelligera,3,302,2/6/2005,1,South and Palfrey
Favia,Favia matthaii,2,302,2/6/2005,1,South and Palfrey
Favia,Favia pallida,1,302,2/6/2005,1,South and Palfrey
Favia,Favia favus,1,302,2/6/2005,1,South and Palfrey
Favites,Favites halicora,4,302,2/6/2005,1,South and Palfrey
Favites,Favites abdita,6,302,2/6/2005,1,South and Palfrey
Favites,Favites flexuosa,4,302,2/6/2005,1,South and Palfrey
Goniastrea,Goniastrea edwardsi,2,302,2/6/2005,1,South and Palfrey
Goniastrea,Goniastrea retiformis,15,302,2/6/2005,1,South and Palfrey
Goniastrea,Goniastrea aspera,9,302,2/6/2005,1,South and Palfrey
Platygyra,Platygyra pini,1,302,2/6/2005,1,South and Palfrey
Platygyra,Platygyra sinensis,1,302,2/6/2005,1,South and Palfrey
Platygyra,Platygyra daedalea,3,302,2/6/2005,1,South and Palfrey
Platygyra,Platygyra lamellina,1,302,2/6/2005,1,South and Palfrey
Leptoria,Leptoria phrygia,6,302,2/6/2005,1,South and Palfrey
Montastrea,Montastrea curta,2,302,2/6/2005,1,South and Palfrey
Montastrea,Montastrea annuligera,1,302,2/6/2005,1,South and Palfrey
Leptastrea,Leptastrea purpurea,1,302,2/6/2005,1,South and Palfrey
Echinopora,Echinopora gemmacea,1,302,2/6/2005,1,South and Palfrey
Goniastrea,Leptoria phrygia,1,302,2/6/2005,1,South and Palfrey
Cyphastrea,Cyphastrea chalcidicum,1,302,2/6/2005,1,South and Palfrey
Acanthastrea,Acanthastrea hemprichii,1,302,2/6/2005,1,South and Palfrey
Montastrea,Montastrea magnistellata,1,302,2/6/2005,1,South and Palfrey
Porites,Porites massive,30,302,2/6/2005,1,South and Palfrey
Acropora,Acropora humilis,3,303,2/6/2005,2,South and Palfrey
Acropora,Acropora gemmifera,6,303,2/6/2005,2,South and Palfrey
Acropora,Acropora fat dig,13,303,2/6/2005,2,South and Palfrey
Acropora,Acropora digitifera,1,303,2/6/2005,2,South and Palfrey
Acropora,Acropora nasuta,6,303,2/6/2005,2,South and Palfrey
Acropora,Acropora valida,6,303,2/6/2005,2,South and Palfrey
Acropora,Acropora lutkeni,2,303,2/6/2005,2,South and Palfrey
Acropora,Acropora robusta,2,303,2/6/2005,2,South and Palfrey
Acropora,Acropora intermedia,6,303,2/6/2005,2,South and Palfrey
Acropora,Acropora tenuis,2,303,2/6/2005,2,South and Palfrey
Acropora,Acropora spathulata,4,303,2/6/2005,2,South and Palfrey
Acropora,Acropora sarmentosa,1,303,2/6/2005,2,South and Palfrey
Acropora,Acropora hyacinthus,8,303,2/6/2005,2,South and Palfrey
Acropora,Acropora cuneata,16,303,2/6/2005,2,South and Palfrey
Acropora,Acropora lutkeni,1,303,2/6/2005,2,South and Palfrey
Montipora,Montipora monasteriata,8,303,2/6/2005,2,South and Palfrey
Montipora,Montipora grisea,5,303,2/6/2005,2,South and Palfrey
Montipora,Montipora caliculata,2,303,2/6/2005,2,South and Palfrey
Goniopora,goniopora tenuidens,1,303,2/6/2005,2,South and Palfrey
Pocillopora,Pocillopora damicornis,6,303,2/6/2005,2,South and Palfrey
Pocillopora,Pocillopora verrucosa,1,303,2/6/2005,2,South and Palfrey
Stylophora,Stylophora pistillata,3,303,2/6/2005,2,South and Palfrey
Symphyllia,Symphyllia radians,4,303,2/6/2005,2,South and Palfrey
Symphyllia,Symphyllia recta,1,303,2/6/2005,2,South and Palfrey
Favia,Favia stelligera,2,303,2/6/2005,2,South and Palfrey
Favia,Favia matthaii,1,303,2/6/2005,2,South and Palfrey
Favia,Favia pallida,3,303,2/6/2005,2,South and Palfrey
Favites,Favites halicora,3,303,2/6/2005,2,South and Palfrey
Favites,Favites abdita,5,303,2/6/2005,2,South and Palfrey
Favites,Favites flexuosa,3,303,2/6/2005,2,South and Palfrey
Goniastrea,Goniastrea edwardsi,1,303,2/6/2005,2,South and Palfrey
Goniastrea,Goniastrea retiformis,16,303,2/6/2005,2,South and Palfrey
Goniastrea,Goniastrea aspera,1,303,2/6/2005,2,South and Palfrey
Platygyra,Platygyra pini,1,303,2/6/2005,2,South and Palfrey
Platygyra,Platygyra sinensis,4,303,2/6/2005,2,South and Palfrey
Platygyra,Platygyra daedalea,3,303,2/6/2005,2,South and Palfrey
Leptoria,Leptoria phrygia,1,303,2/6/2005,2,South and Palfrey
Montastrea,Montastrea curta,2,303,2/6/2005,2,South and Palfrey
Cyphastrea,Cyphastrea serailia,3,303,2/6/2005,2,South and Palfrey
Cyphastrea,Cyphastrea microphthalma,1,303,2/6/2005,2,South and Palfrey
Cyphastrea,Cyphastrea chalcidicum,2,303,2/6/2005,2,South and Palfrey
Montastrea,Montastrea magnistellata,1,303,2/6/2005,2,South and Palfrey
Goniastrea,Goniastrea pectinata,1,303,2/6/2005,2,South and Palfrey
Pavona,Pavona venosa,1,303,2/6/2005,2,South and Palfrey
Porites,Porites massive,15,303,2/6/2005,2,South and Palfrey
Acropora,Acropora humilis,9,304,2/6/2005,3,South and Palfrey
Acropora,Acropora gemmifera,6,304,2/6/2005,3,South and Palfrey
Acropora,Acropora fat dig,18,304,2/6/2005,3,South and Palfrey
Acropora,Acropora monticulosa,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora digitifera,3,304,2/6/2005,3,South and Palfrey
Acropora,Acropora nasuta,5,304,2/6/2005,3,South and Palfrey
Acropora,Acropora valida,2,304,2/6/2005,3,South and Palfrey
Acropora,Acropora lutkeni,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora muricata,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora robusta,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora intermedia,2,304,2/6/2005,3,South and Palfrey
Acropora,Acropora spathulata,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora hyacinthus,6,304,2/6/2005,3,South and Palfrey
Acropora,Acropora loripes,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora palifera,1,304,2/6/2005,3,South and Palfrey
Acropora,Acropora cuneata,20,304,2/6/2005,3,South and Palfrey
Acropora,Acropora verweyi,1,304,2/6/2005,3,South and Palfrey
Montipora,Montipora danae,1,304,2/6/2005,3,South and Palfrey
Astreopora,Astreopora myriophthalma,1,304,2/6/2005,3,South and Palfrey
Montipora,Montipora crassituberculata,1,304,2/6/2005,3,South and Palfrey
Montipora,Montipora monasteriata,4,304,2/6/2005,3,South and Palfrey
Montipora,Montipora caliculata,1,304,2/6/2005,3,South and Palfrey
Turbinaria,Turbinaria stellulata,1,304,2/6/2005,3,South and Palfrey
Pocillopora,Pocillopora damicornis,8,304,2/6/2005,3,South and Palfrey
Stylophora,Stylophora pistillata,5,304,2/6/2005,3,South and Palfrey
Galaxea,Galaxea fascicularis,1,304,2/6/2005,3,South and Palfrey
Hydnophora,Hydnophora microconos,2,304,2/6/2005,3,South and Palfrey
Stylophora,Stylophora mordax,2,304,2/6/2005,3,South and Palfrey
Symphyllia,Symphyllia radians,3,304,2/6/2005,3,South and Palfrey
Symphyllia,Symphyllia agaricia,2,304,2/6/2005,3,South and Palfrey
Symphyllia,Symphyllia recta,1,304,2/6/2005,3,South and Palfrey
Favia,Favia stelligera,2,304,2/6/2005,3,South and Palfrey
